HOG,OG,Gene Tree Parent Clade,Bdistachyon_pep,EM_A_pep,EM_B_pep,TaCS_A_pep_longest,TaCS_B_pep_longest,TaCS_D_pep_longest,barley,emmer,wheat,barley_rates,wheat_rates,emmer_rates,barley/emmer,barley/wheat,emmer/wheat
N1.HOG0015100,OG0008830,n0,,"TRIDC7AG006100.1, TRIDC4AG063820.1",,"TraesCS7A02G057900, TraesCS4A02G432400",,TraesCS7D02G053000,HORVU.MOREX.r2.7HG0534050.1,"TRIDC7AG006100.1, TRIDC4AG063820.1","TraesCS7A02G057900, TraesCS4A02G432400, TraesCS7D02G053000",0.9473684210526316,0.33333333333333337,0.75,1.2631578947368423,2.8421052631578947,2.2499999999999996
N1.HOG0015659,OG0009388,n0,,TRIDC4AG044940.1,TRIDC4BG003750.1,TraesCS4A02G292200,TraesCS4B02G021900,TraesCS4D02G019600,HORVU.MOREX.r2.4HG0278420.1,"TRIDC4AG044940.1, TRIDC4BG003750.1","TraesCS4A02G292200, TraesCS4B02G021900, TraesCS4D02G019600",0.9473684210526316,0.06666666666666665,0.55,1.7224880382775118,14.210526315789478,8.250000000000002
N1.HOG0015669,OG0009398,n0,,TRIDC4AG013240.1,TRIDC4BG037160.1,TraesCS4A02G097000,TraesCS4B02G207400,TraesCS4D02G208300,HORVU.MOREX.r2.4HG0323020.1,"TRIDC4AG013240.1, TRIDC4BG037160.1","TraesCS4A02G097000, TraesCS4B02G207400, TraesCS4D02G208300",0.9473684210526316,0.4,0.9,1.0526315789473684,2.3684210526315788,2.25
N1.HOG0016404,OG0010129,n0,,TRIDC5AG076690.1,TRIDC4BG061950.1,TraesCS5A02G541400,TraesCS4B02G372600,TraesCS4D02G364600,HORVU.MOREX.r2.4HG0346970.1,"TRIDC5AG076690.1, TRIDC4BG061950.1","TraesCS5A02G541400, TraesCS4B02G372600, TraesCS4D02G364600",0.9473684210526316,0.06666666666666665,0.75,1.2631578947368423,14.210526315789478,11.250000000000002
N1.HOG0016722,OG0010449,n0,,"TRIDC7AG004010.1, TRIDC4AG066240.1",,TraesCS7A02G040600,,"TraesCS7D02G036000, TraesCSU02G065200",HORVU.MOREX.r2.7HG0531700.1,"TRIDC7AG004010.1, TRIDC4AG066240.1","TraesCS7A02G040600, TraesCS7D02G036000, TraesCSU02G065200",0.9473684210526316,0.6666666666666667,0.9,1.0526315789473684,1.4210526315789473,1.3499999999999999
N1.HOG0017131,OG0010855,n0,,TRIDC5AG020260.1,TRIDC5BG020340.1,TraesCS5A02G117800,TraesCS5B02G116700,TraesCS5D02G120100,HORVU.MOREX.r2.5HG0372850.1,"TRIDC5AG020260.1, TRIDC5BG020340.1","TraesCS5A02G117800, TraesCS5B02G116700, TraesCS5D02G120100",0.9473684210526316,0.06666666666666665,0.75,1.2631578947368423,14.210526315789478,11.250000000000002
N1.HOG0017603,OG0011324,n0,,TRIDC5AG052680.1,TRIDC5BG056870.1,TraesCS5A02G360100,TraesCS5B02G362600,TraesCS5D02G369500,HORVU.MOREX.r2.5HG0419620.1,"TRIDC5AG052680.1, TRIDC5BG056870.1","TraesCS5A02G360100, TraesCS5B02G362600, TraesCS5D02G369500",0.9473684210526316,0.1333333333333333,0.9,1.0526315789473684,7.105263157894739,6.750000000000002
N1.HOG0017677,OG0011398,n0,,TRIDC2AG065480.1,TRIDC2BG070210.1,TraesCS2A02G460000,TraesCS2B02G481700,TraesCS2D02G460300,HORVU.MOREX.r2.2HG0162320.1,"TRIDC2AG065480.1, TRIDC2BG070210.1","TraesCS2A02G460000, TraesCS2B02G481700, TraesCS2D02G460300",0.8947368421052632,0.4,0.8,1.118421052631579,2.236842105263158,2.0
N1.HOG0017919,OG0011637,n0,,TRIDC4AG026130.1,TRIDC4BG026770.1,TraesCS4A02G165200,TraesCS4B02G160800,TraesCS4D02G158000,HORVU.MOREX.r2.4HG0308420.1,"TRIDC4AG026130.1, TRIDC4BG026770.1","TraesCS4A02G165200, TraesCS4B02G160800, TraesCS4D02G158000",0.9473684210526316,0.06666666666666665,0.7,1.3533834586466167,14.210526315789478,10.500000000000002
N1.HOG0018069,OG0011787,n0,,TRIDC5AG047480.1,TRIDC5BG051180.1,TraesCS5A02G320600,TraesCS5B02G320900,TraesCS5D02G327300,HORVU.MOREX.r2.5HG0414030.1,"TRIDC5AG047480.1, TRIDC5BG051180.1","TraesCS5A02G320600, TraesCS5B02G320900, TraesCS5D02G327300",0.9473684210526316,0.06666666666666665,0.8,1.1842105263157894,14.210526315789478,12.000000000000004
N1.HOG0018915,OG0012630,n0,,,"TRIDC0UG003820.1, TRIDC2BG004730.1",TraesCS2A02G039200,TraesCS2B02G051800,TraesCS2D02G037700,HORVU.MOREX.r2.2HG0082780.1,"TRIDC0UG003820.1, TRIDC2BG004730.1","TraesCS2A02G039200, TraesCS2B02G051800, TraesCS2D02G037700",0.9473684210526316,0.2666666666666667,0.4,2.3684210526315788,3.552631578947368,1.4999999999999998
N1.HOG0019532,OG0013241,n0,,TRIDC1AG002380.1,TRIDC1BG003170.1,TraesCS1A02G023400,TraesCS1B02G029100,TraesCS1D02G022900,HORVU.MOREX.r2.1HG0002620.1,"TRIDC1AG002380.1, TRIDC1BG003170.1","TraesCS1A02G023400, TraesCS1B02G029100, TraesCS1D02G022900",0.9473684210526316,0.6,0.85,1.1145510835913313,1.5789473684210529,1.4166666666666667
N1.HOG0019589,OG0013298,n0,,TRIDC1AG045770.1,TRIDC1BG051840.1,TraesCS1A02G308200,TraesCS1B02G318900,TraesCS1D02G307600,HORVU.MOREX.r2.2HG0097140.1,"TRIDC1AG045770.1, TRIDC1BG051840.1","TraesCS1A02G308200, TraesCS1B02G318900, TraesCS1D02G307600",0.8947368421052632,0.6,0.8,1.118421052631579,1.4912280701754386,1.3333333333333335
N1.HOG0020325,OG0014034,n0,,TRIDC3AG028770.1,TRIDC3BG033330.1,TraesCS3A02G195900,TraesCS3B02G227800,TraesCS3D02G198900,HORVU.MOREX.r2.3HG0216660.1,"TRIDC3AG028770.1, TRIDC3BG033330.1","TraesCS3A02G195900, TraesCS3B02G227800, TraesCS3D02G198900",0.9473684210526316,0.6666666666666667,0.9,1.0526315789473684,1.4210526315789473,1.3499999999999999
N1.HOG0020342,OG0014051,n0,,TRIDC1AG056970.1,TRIDC1BG065570.1,TraesCS1A02G387700,TraesCS1B02G415200,TraesCS1D02G395700,HORVU.MOREX.r2.1HG0070690.1,"TRIDC1AG056970.1, TRIDC1BG065570.1","TraesCS1A02G387700, TraesCS1B02G415200, TraesCS1D02G395700",0.8947368421052632,0.06666666666666665,0.55,1.6267942583732056,13.42105263157895,8.250000000000002
N1.HOG0020717,OG0014426,n0,,TRIDC3AG071460.1,TRIDC3BG081750.1,TraesCS3A02G503100,TraesCS3B02G566500,TraesCS3D02G509700,HORVU.MOREX.r2.3HG0270230.1,"TRIDC3AG071460.1, TRIDC3BG081750.1","TraesCS3A02G503100, TraesCS3B02G566500, TraesCS3D02G509700",0.9473684210526316,0.6666666666666667,0.9,1.0526315789473684,1.4210526315789473,1.3499999999999999
N1.HOG0021507,OG0015216,n0,,TRIDC2AG080300.1,TRIDC2BG088420.1,TraesCS2A02G575500,TraesCS2B02G611700,TraesCS2D02G586200,HORVU.MOREX.r2.2HG0178800.1,"TRIDC2AG080300.1, TRIDC2BG088420.1","TraesCS2A02G575500, TraesCS2B02G611700, TraesCS2D02G586200",0.9473684210526316,0.5333333333333333,0.8,1.1842105263157894,1.7763157894736843,1.5
N1.HOG0021641,OG0015350,n0,,TRIDC6AG004870.1,TRIDC6BG007040.1,TraesCS6A02G041000,TraesCS6B02G056100,TraesCS6D02G047400,HORVU.MOREX.r2.6HG0453400.1,"TRIDC6AG004870.1, TRIDC6BG007040.1","TraesCS6A02G041000, TraesCS6B02G056100, TraesCS6D02G047400",0.9473684210526316,0.7333333333333334,0.825,1.1483253588516749,1.291866028708134,1.1249999999999998
N1.HOG0022242,OG0015947,n0,,TRIDC6AG033780.1,TRIDC6BG040310.1,TraesCS6A02G218200,TraesCS6B02G247800,TraesCS6D02G201400,HORVU.MOREX.r2.6HG0491680.1,"TRIDC6AG033780.1, TRIDC6BG040310.1","TraesCS6A02G218200, TraesCS6B02G247800, TraesCS6D02G201400",0.9473684210526316,0.06666666666666665,0.9,1.0526315789473684,14.210526315789478,13.500000000000004
N1.HOG0022822,OG0016524,n0,,TRIDC6AG011420.1,TRIDC6BG015530.1,TraesCS6A02G089600,TraesCS6B02G112000,TraesCSU02G016600,HORVU.MOREX.r2.6HG0458610.1,"TRIDC6AG011420.1, TRIDC6BG015530.1","TraesCS6A02G089600, TraesCS6B02G112000, TraesCSU02G016600",0.8947368421052632,0.8,0.85,1.0526315789473684,1.118421052631579,1.0625
N1.HOG0022893,OG0016595,n0,,TRIDC1AG027530.1,TRIDC1BG033440.1,TraesCS1A02G180700,TraesCS1B02G199900,TraesCS1D02G184200,HORVU.MOREX.r2.1HG0039230.1,"TRIDC1AG027530.1, TRIDC1BG033440.1","TraesCS1A02G180700, TraesCS1B02G199900, TraesCS1D02G184200",0.9473684210526316,0.6666666666666667,0.85,1.1145510835913313,1.4210526315789473,1.275
N1.HOG0023079,OG0016776,n0,,TRIDC2AG066640.1,"TRIDC2BG071800.1, TRIDC2BG071740.1",TraesCS2A02G470400,TraesCS2B02G493100,TraesCS2D02G470700,HORVU.MOREX.r2.2HG0164260.1,"TRIDC2AG066640.1, TRIDC2BG071800.1, TRIDC2BG071740.1","TraesCS2A02G470400, TraesCS2B02G493100, TraesCS2D02G470700",0.8947368421052632,0.33333333333333337,0.5,1.7894736842105263,2.6842105263157894,1.4999999999999998
N1.HOG0023151,OG0016845,n0,,TRIDC5AG004970.1,TRIDC5BG005370.1,TraesCS5A02G033900,TraesCS5B02G034100,"TraesCS5D02G042700, TraesCS5D02G042600",HORVU.MOREX.r2.5HG0354930.1,"TRIDC5AG004970.1, TRIDC5BG005370.1","TraesCS5A02G033900, TraesCS5B02G034100, TraesCS5D02G042700, TraesCS5D02G042600",0.9473684210526316,0.6666666666666667,0.9,1.0526315789473684,1.4210526315789473,1.3499999999999999
N1.HOG0023192,OG0016884,n0,,TRIDC6AG058550.1,TRIDC6BG069330.1,TraesCS6A02G397900,TraesCS6B02G437700,"TraesCS6D02G382100, TraesCS6D02G382200",HORVU.MOREX.r2.6HG0523310.1,"TRIDC6AG058550.1, TRIDC6BG069330.1","TraesCS6A02G397900, TraesCS6B02G437700, TraesCS6D02G382100, TraesCS6D02G382200",0.8947368421052632,0.33333333333333337,0.35,2.556390977443609,2.6842105263157894,1.0499999999999998
N1.HOG0023200,OG0016891,n0,,TRIDC6AG059170.1,TRIDC6BG070000.1,,TraesCS6B02G445100,"TraesCSU02G083700, TraesCSU02G081500, TraesCS6D02G386300",HORVU.MOREX.r2.6HG0524150.1,"TRIDC6AG059170.1, TRIDC6BG070000.1","TraesCS6B02G445100, TraesCSU02G083700, TraesCSU02G081500, TraesCS6D02G386300",0.9473684210526316,0.7333333333333334,0.9,1.0526315789473684,1.291866028708134,1.2272727272727273
N1.HOG0023210,OG0016901,n1,,,TRIDC0UG014900.1,,TraesCS5B02G018200,,HORVU.MOREX.r2.5HG0352400.1,TRIDC0UG014900.1,TraesCS5B02G018200,0.631578947368421,0.06666666666666665,0.4,1.5789473684210524,9.473684210526317,6.000000000000002
N1.HOG0023211,OG0016901,n3,,TRIDC7AG069810.1,,TraesCS7A02G499300,TraesCS6B02G008700,,HORVU.MOREX.r2.UnG0626140.1,TRIDC7AG069810.1,"TraesCS7A02G499300, TraesCS6B02G008700",0.9473684210526316,0.1333333333333333,0.7,1.3533834586466167,7.105263157894739,5.250000000000001
N1.HOG0023219,OG0016909,n0,,TRIDC7AG014340.1,"TRIDC7BG003270.1, TRIDC7BG003420.1",TraesCS7A02G122200,TraesCS7B02G021200,TraesCS7D02G120700,HORVU.MOREX.r2.7HG0543430.1,"TRIDC7AG014340.1, TRIDC7BG003270.1, TRIDC7BG003420.1","TraesCS7A02G122200, TraesCS7B02G021200, TraesCS7D02G120700",0.9473684210526316,0.1333333333333333,0.8166666666666667,1.160042964554243,7.105263157894739,6.125000000000001
N1.HOG0023229,OG0016919,n0,,,TRIDC1BG002880.1,"TraesCS1A02G020000, TraesCS1A02G020100",TraesCS1B02G024200,TraesCS1D02G019500,"HORVU.MOREX.r2.1HG0001510.1, HORVU.MOREX.r2.1HG0001490.1",TRIDC1BG002880.1,"TraesCS1A02G020000, TraesCS1A02G020100, TraesCS1B02G024200, TraesCS1D02G019500",0.9473684210526316,0.6,0.9,1.0526315789473684,1.5789473684210529,1.5
N1.HOG0024342,OG0018023,n0,,TRIDC5AG018000.1,,TraesCS5A02G113000,,"TraesCSU02G139600, TraesCS5D02G117500",HORVU.MOREX.r2.5HG0372200.1,TRIDC5AG018000.1,"TraesCS5A02G113000, TraesCSU02G139600, TraesCS5D02G117500",0.8421052631578947,0.7333333333333334,0.8,1.0526315789473684,1.1483253588516744,1.0909090909090908
N1.HOG0024512,OG0018193,n0,,,TRIDC2BG076000.1,TraesCS2A02G499400,TraesCS2B02G527600,TraesCS2D02G499500,HORVU.MOREX.r2.2HG0168070.1,TRIDC2BG076000.1,"TraesCS2A02G499400, TraesCS2B02G527600, TraesCS2D02G499500",0.9473684210526316,0.2666666666666667,0.8,1.1842105263157894,3.552631578947368,2.9999999999999996
N1.HOG0024808,OG0018490,n0,,,TRIDC3BG044290.1,TraesCS3A02G262100,TraesCS3B02G295400,TraesCS3D02G262200,HORVU.MOREX.r2.3HG0233190.1,TRIDC3BG044290.1,"TraesCS3A02G262100, TraesCS3B02G295400, TraesCS3D02G262200",0.8947368421052632,0.09999999999999998,0.65,1.3765182186234817,8.947368421052634,6.500000000000002
N1.HOG0025725,OG0019404,n0,,,TRIDC2BG009050.1,TraesCS5A02G212200,TraesCS5B02G211500,TraesCS2D02G069200,HORVU.MOREX.r2.2HG0085560.1,TRIDC2BG009050.1,"TraesCS5A02G212200, TraesCS5B02G211500, TraesCS2D02G069200",0.9473684210526316,0.4666666666666667,0.55,1.7224880382775118,2.030075187969925,1.1785714285714286
N1.HOG0025897,OG0019575,n0,,TRIDC1AG059490.1,TRIDC1BG068330.1,TraesCS1A02G403500,TraesCS1B02G433100,TraesCS1D02G411400,HORVU.MOREX.r2.5HG0431900.1,"TRIDC1AG059490.1, TRIDC1BG068330.1","TraesCS1A02G403500, TraesCS1B02G433100, TraesCS1D02G411400",0.6842105263157895,0.19999999999999996,0.44999999999999996,1.52046783625731,3.4210526315789482,2.2500000000000004
N1.HOG0025904,OG0019582,n0,,"TRIDC1AG001520.1, TRIDC3AG058200.1, TRIDC1AG001350.1",,,TraesCS1B02G402600,TraesCS1D02G012700,HORVU.MOREX.r2.5HG0416470.1,"TRIDC1AG001520.1, TRIDC3AG058200.1, TRIDC1AG001350.1","TraesCS1B02G402600, TraesCS1D02G012700",0.8947368421052632,0.8,0.8833333333333333,1.0129096325719962,1.118421052631579,1.1041666666666665
N1.HOG0025989,OG0019666,n0,,TRIDC2AG064740.1,TRIDC2BG069150.1,TraesCS2A02G453700,TraesCS2B02G475100,TraesCS2D02G453600,HORVU.MOREX.r2.2HG0163060.1,"TRIDC2AG064740.1, TRIDC2BG069150.1","TraesCS2A02G453700, TraesCS2B02G475100, TraesCS2D02G453600",0.9473684210526316,0.6666666666666667,0.85,1.1145510835913313,1.4210526315789473,1.275
N1.HOG0026295,OG0019969,n0,,TRIDC5AG041130.1,TRIDC5BG044840.1,TraesCS5A02G272100,TraesCS5B02G272400,TraesCS5D02G280300,HORVU.MOREX.r2.5HG0407540.1,"TRIDC5AG041130.1, TRIDC5BG044840.1","TraesCS5A02G272100, TraesCS5B02G272400, TraesCS5D02G280300",0.9473684210526316,0.6666666666666667,0.85,1.1145510835913313,1.4210526315789473,1.275
N1.HOG0026444,OG0020118,n0,,TRIDC7AG046480.1,,TraesCS7A02G339500,,TraesCS6D02G265700,"HORVU.MOREX.r2.3HG0255300.1, HORVU.MOREX.r2.1HG0032280.1, HORVU.MOREX.r2.3HG0234000.1",TRIDC7AG046480.1,"TraesCS7A02G339500, TraesCS6D02G265700",0.9473684210526316,0.6666666666666667,0.8,1.1842105263157894,1.4210526315789473,1.2
N1.HOG0026468,OG0020142,n0,,,TRIDC1BG048470.1,TraesCS1A02G285700,TraesCS1B02G295100,TraesCS1D02G284800,"HORVU.MOREX.r2.1HG0075960.1, HORVU.MOREX.r2.1HG0059230.1",TRIDC1BG048470.1,"TraesCS1A02G285700, TraesCS1B02G295100, TraesCS1D02G284800",0.9210526315789473,0.6,0.65,1.4170040485829958,1.5350877192982457,1.0833333333333335
N1.HOG0026497,OG0020171,n0,,,"TRIDC3BG006610.1, TRIDC0UG028940.1",TraesCS3A02G034600,TraesCS3B02G049100,TraesCS3D02G045200,HORVU.MOREX.r2.3HG0187080.1,"TRIDC3BG006610.1, TRIDC0UG028940.1","TraesCS3A02G034600, TraesCS3B02G049100, TraesCS3D02G045200",0.736842105263158,0.11111111111111105,0.7,1.0526315789473686,6.631578947368426,6.300000000000003
N1.HOG0026543,OG0020216,n1,,,TRIDC0UG018830.1,TraesCS7A02G565000,TraesCS7B02G497400,,HORVU.MOREX.r2.7HG0559510.1,TRIDC0UG018830.1,"TraesCS7A02G565000, TraesCS7B02G497400",0.736842105263158,0.06666666666666665,0.25,2.947368421052632,11.052631578947372,3.750000000000001
N1.HOG0026699,OG0020365,n0,,TRIDC4AG071370.1,,"TraesCS4A02G487100, TraesCS7A02G004800",,,HORVU.MOREX.r2.7HG0527240.1,TRIDC4AG071370.1,"TraesCS4A02G487100, TraesCS7A02G004800",0.9473684210526316,0.5,0.85,1.1145510835913313,1.8947368421052633,1.7
N1.HOG0027050,OG0020726,n0,,,TRIDC0UG016540.1,,TraesCS6B02G412500,TraesCS6D02G359100,HORVU.MOREX.r2.6HG0520660.1,TRIDC0UG016540.1,"TraesCS6B02G412500, TraesCS6D02G359100",0.9473684210526316,0.06666666666666665,0.65,1.45748987854251,14.210526315789478,9.750000000000002
N1.HOG0027983,OG0021661,n0,,TRIDC3AG011120.1,,TraesCS3A02G092600,,"TraesCS3D02G545600, TraesCS3D02G092700",HORVU.MOREX.r2.3HG0275410.1,TRIDC3AG011120.1,"TraesCS3A02G092600, TraesCS3D02G545600, TraesCS3D02G092700",0.6842105263157895,0.30000000000000004,0.5,1.368421052631579,2.2807017543859645,1.6666666666666665
N1.HOG0028077,OG0021755,n0,,"TRIDC4AG069500.1, TRIDC7AG001650.1",,TraesCS7A02G018700,,TraesCS3D02G463800,HORVU.MOREX.r2.7HG0528860.1,"TRIDC4AG069500.1, TRIDC7AG001650.1","TraesCS7A02G018700, TraesCS3D02G463800",0.4736842105263158,0.2666666666666667,0.35,1.3533834586466167,1.776315789473684,1.3124999999999996
N1.HOG0028089,OG0021767,n0,,TRIDC4AG034170.1,TRIDC4BG015650.1,,TraesCS4B02G101100,TraesCS4D02G097700,HORVU.MOREX.r2.7HG0617780.1,"TRIDC4AG034170.1, TRIDC4BG015650.1","TraesCS4B02G101100, TraesCS4D02G097700",0.9473684210526316,0.4,0.9,1.0526315789473684,2.3684210526315788,2.25
N1.HOG0028324,OG0022002,n0,,,TRIDC2BG071230.1,"TraesCS2A02G466400, TraesCS2A02G466600",TraesCS2B02G488700,,HORVU.MOREX.r2.2HG0161720.1,TRIDC2BG071230.1,"TraesCS2A02G466400, TraesCS2A02G466600, TraesCS2B02G488700",0.5263157894736843,0.19999999999999996,0.30000000000000004,1.7543859649122806,2.631578947368422,1.5000000000000007
N1.HOG0028452,OG0022128,n0,,,TRIDC6BG070690.1,,"TraesCS6B02G453200, TraesCS6B02G451500, TraesCS6B02G451700",,HORVU.MOREX.r2.6HG0524940.1,TRIDC6BG070690.1,"TraesCS6B02G453200, TraesCS6B02G451500, TraesCS6B02G451700",0.9473684210526316,0.33333333333333337,0.9,1.0526315789473684,2.8421052631578947,2.6999999999999997
N1.HOG0028457,OG0022133,n0,,,TRIDC7BG053040.1,TraesCS7A02G458900,TraesCS7B02G331600,,"HORVU.MOREX.r2.2HG0148980.1, HORVU.MOREX.r2.2HG0150660.1",TRIDC7BG053040.1,"TraesCS7A02G458900, TraesCS7B02G331600",0.8421052631578947,0.7333333333333334,0.75,1.1228070175438596,1.1483253588516744,1.0227272727272727
N1.HOG0029145,OG0022852,n0,,TRIDC1AG042330.1,TRIDC3BG016140.1,,,TraesCS5D02G121700,HORVU.MOREX.r2.6HG0451770.1,"TRIDC1AG042330.1, TRIDC3BG016140.1",TraesCS5D02G121700,0.9473684210526316,0.4,0.5,1.8947368421052633,2.3684210526315788,1.25
N1.HOG0029167,OG0022874,n0,,TRIDC2AG006540.1,TRIDC2BG007590.1,,,TraesCS2D02G058800,HORVU.MOREX.r2.2HG0086980.1,"TRIDC2AG006540.1, TRIDC2BG007590.1",TraesCS2D02G058800,0.9473684210526316,0.4666666666666667,0.725,1.3067150635208713,2.030075187969925,1.5535714285714286
N1.HOG0029197,OG0022904,n0,,"TRIDC2AG079420.1, TRIDC2AG079440.1",,TraesCS2A02G578900,,,HORVU.MOREX.r2.2HG0178050.1,"TRIDC2AG079420.1, TRIDC2AG079440.1",TraesCS2A02G578900,0.5789473684210527,0.06666666666666665,0.09999999999999998,5.789473684210527,8.684210526315791,1.5
N1.HOG0029332,OG0023039,n0,,TRIDC4AG068070.1,,TraesCS4A02G462000,,TraesCS7D02G024500,HORVU.MOREX.r2.7HG0529690.1,TRIDC4AG068070.1,"TraesCS4A02G462000, TraesCS7D02G024500",0.8947368421052632,0.5333333333333333,0.6,1.4912280701754386,1.6776315789473684,1.125
N1.HOG0029474,OG0023181,n0,,TRIDC7AG074080.1,,TraesCS7A02G530500,,TraesCS7D02G518300,HORVU.MOREX.r2.7HG0619480.1,TRIDC7AG074080.1,"TraesCS7A02G530500, TraesCS7D02G518300",0.9473684210526316,0.5,0.85,1.1145510835913313,1.8947368421052633,1.7
N1.HOG0029638,OG0023345,n0,,,TRIDC4BG046190.1,,"TraesCS4B02G266200, TraesCS6B02G197600",,HORVU.MOREX.r2.4HG0332970.1,TRIDC4BG046190.1,"TraesCS4B02G266200, TraesCS6B02G197600",0.9473684210526316,0.5333333333333333,0.9,1.0526315789473684,1.7763157894736843,1.6875
N1.HOG0029740,OG0023447,n0,,,TRIDC0UG010650.1,TraesCS7A02G037900,,TraesCSU02G168200,HORVU.MOREX.r2.7HG0531430.1,TRIDC0UG010650.1,"TraesCS7A02G037900, TraesCSU02G168200",0.8421052631578947,0.19999999999999996,0.30000000000000004,2.8070175438596485,4.210526315789474,1.5000000000000007
N1.HOG0030966,OG0025003,-,,,TRIDC5BG003700.1,,TraesCS5B02G024500,,HORVU.MOREX.r2.5HG0353550.1,TRIDC5BG003700.1,TraesCS5B02G024500,0.9473684210526316,0.6,0.9,1.0526315789473684,1.5789473684210529,1.5
