HOG,OG,Gene Tree Parent Clade,Bdistachyon_pep,EM_A_pep,EM_B_pep,TaCS_A_pep_longest,TaCS_B_pep_longest,TaCS_D_pep_longest,barley,emmer,wheat,barley_rates,wheat_rates,emmer_rates,barley/emmer,barley/wheat,emmer/wheat
N1.HOG0009097,OG0003737,n7,,,TRIDC3BG062180.1,TraesCS3A02G387500,TraesCS3B02G421300,TraesCS3D02G381900,HORVU.MOREX.r2.3HG0248320.1,TRIDC3BG062180.1,"TraesCS3A02G387500, TraesCS3B02G421300, TraesCS3D02G381900",0.8421052631578947,0.6666666666666667,0.75,1.1228070175438596,1.2631578947368418,1.1249999999999998
N1.HOG0009103,OG0003741,n0,,TRIDC3AG052590.1,TRIDC3BG058990.1,"TraesCS3A02G296800, TraesCS3A02G364900, TraesCS3A02G364700, TraesCS5A02G085700",TraesCS3B02G396800,"TraesCS3D02G305900, TraesCS3D02G358100","HORVU.MOREX.r2.5HG0366720.1, HORVU.MOREX.r2.5HG0366800.1","TRIDC3AG052590.1, TRIDC3BG058990.1","TraesCS3A02G296800, TraesCS3A02G364900, TraesCS3A02G364700, TraesCS5A02G085700, TraesCS3B02G396800, TraesCS3D02G305900, TraesCS3D02G358100",0.8947368421052632,0.4666666666666667,,,1.9172932330827068,
N1.HOG0009104,OG0003742,n0,,,,"TraesCS4A02G031900, TraesCS4A02G032000","TraesCS4B02G273800, TraesCS4B02G273600, TraesCS4B02G274000, TraesCS1B02G044600, TraesCS1B02G044400","TraesCS4D02G272800, TraesCS4D02G272600, TraesCS4D02G272700",HORVU.MOREX.r2.6HG0497640.1,,"TraesCS4A02G031900, TraesCS4A02G032000, TraesCS4B02G273800, TraesCS4B02G273600, TraesCS4B02G274000, TraesCS1B02G044600, TraesCS1B02G044400, TraesCS4D02G272800, TraesCS4D02G272600, TraesCS4D02G272700",0.4736842105263158,0.33333333333333337,,,1.4210526315789473,
N1.HOG0009129,OG0003756,n0,,"TRIDC2AG009530.1, TRIDC3AG009280.1","TRIDC2BG011620.1, TRIDC3BG013070.1","TraesCS2A02G086300, TraesCS3A02G077800","TraesCS2B02G100500, TraesCS3B02G092700","TraesCS3D02G274400, TraesCS3D02G078400",HORVU.MOREX.r2.3HG0191950.1,"TRIDC2AG009530.1, TRIDC3AG009280.1, TRIDC2BG011620.1, TRIDC3BG013070.1","TraesCS2A02G086300, TraesCS3A02G077800, TraesCS2B02G100500, TraesCS3B02G092700, TraesCS3D02G274400, TraesCS3D02G078400",0.7894736842105263,0.1333333333333333,,,5.921052631578949,
N1.HOG0009139,OG0003762,n0,,"TRIDC3AG075830.1, TRIDC6AG054260.1","TRIDC6BG063430.1, TRIDC3BG087240.1","TraesCS3A02G535700, TraesCS6A02G362600","TraesCS3B02G608200, TraesCS6B02G396200","TraesCS3D02G541200, TraesCS6D02G345900",HORVU.MOREX.r2.3HG0275070.1,"TRIDC3AG075830.1, TRIDC6AG054260.1, TRIDC6BG063430.1, TRIDC3BG087240.1","TraesCS3A02G535700, TraesCS6A02G362600, TraesCS3B02G608200, TraesCS6B02G396200, TraesCS3D02G541200, TraesCS6D02G345900",0.9473684210526316,0.4666666666666667,,,2.030075187969925,
N1.HOG0009164,OG0003777,n6,,,"TRIDC7BG030580.1, TRIDC1BG051340.1, TRIDC3BG087340.1",,TraesCS3B02G607400,,HORVU.MOREX.r2.3HG0275250.1,"TRIDC7BG030580.1, TRIDC1BG051340.1, TRIDC3BG087340.1",TraesCS3B02G607400,0.8421052631578947,,0.7,1.2030075187969924,,
N1.HOG0009166,OG0003778,n2,,,,TraesCS3A02G073100,"TraesCS3B02G087200, TraesCS3B02G087100",,HORVU.MOREX.r2.3HG0191340.1,,"TraesCS3A02G073100, TraesCS3B02G087200, TraesCS3B02G087100",0.9473684210526316,0.4,,,2.3684210526315788,
N1.HOG0009174,OG0003782,n9,,,,TraesCS3A02G448800,,TraesCS3D02G441200,HORVU.MOREX.r2.3HG0261470.1,,"TraesCS3A02G448800, TraesCS3D02G441200",0.9473684210526316,0.9333333333333333,,,1.0150375939849625,
N1.HOG0009178,OG0003784,n6,,TRIDC3AG056390.1,,TraesCS3A02G396000,TraesCS3B02G428000,TraesCS3D02G390000,HORVU.MOREX.r2.3HG0255020.1,TRIDC3AG056390.1,"TraesCS3A02G396000, TraesCS3B02G428000, TraesCS3D02G390000",0.9473684210526316,0.8666666666666667,,,1.0931174089068827,
N1.HOG0009183,OG0003788,n1,,TRIDC5AG003470.1,,TraesCS5A02G024600,,TraesCS5D02G031100,HORVU.MOREX.r2.5HG0353210.1,TRIDC5AG003470.1,"TraesCS5A02G024600, TraesCS5D02G031100",0.9473684210526316,,,,,
N1.HOG0009200,OG0003798,n0,,"TRIDC5AG068660.1, TRIDC5AG068320.1","TRIDC5BG073570.1, TRIDC5BG074060.1","TraesCS5A02G481000, TraesCS5A02G478700","TraesCS5B02G494200, TraesCS5B02G491700","TraesCS5D02G494500, TraesCS5D02G492100",HORVU.MOREX.r2.5HG0437530.1,"TRIDC5AG068660.1, TRIDC5AG068320.1, TRIDC5BG073570.1, TRIDC5BG074060.1","TraesCS5A02G481000, TraesCS5A02G478700, TraesCS5B02G494200, TraesCS5B02G491700, TraesCS5D02G494500, TraesCS5D02G492100",0.631578947368421,0.5333333333333333,0.725,0.8711433756805808,1.1842105263157894,1.359375
N1.HOG0009204,OG0003801,n0,,TRIDC6AG056080.1,,"TraesCS6A02G376000, TraesCS6A02G376005, TraesCS6A02G376500","TraesCS6B02G414200, TraesCS6B02G413900, TraesCS6B02G413700","TraesCS6D02G361100, TraesCS6D02G361700, TraesCS6D02G361000",HORVU.MOREX.r2.6HG0520920.1,TRIDC6AG056080.1,"TraesCS6A02G376000, TraesCS6A02G376005, TraesCS6A02G376500, TraesCS6B02G414200, TraesCS6B02G413900, TraesCS6B02G413700, TraesCS6D02G361100, TraesCS6D02G361700, TraesCS6D02G361000",0.9473684210526316,0.9,,,1.0526315789473684,
N1.HOG0009224,OG0003812,n0,,"TRIDC1AG038200.1, TRIDC6AG005610.1","TRIDC1BG043450.1, TRIDC6BG007960.1","TraesCS1A02G255700, TraesCS6A02G047100","TraesCS1B02G266400, TraesCS6B02G063300","TraesCS1D02G255000, TraesCS6D02G054300",HORVU.MOREX.r2.6HG0454150.1,"TRIDC1AG038200.1, TRIDC6AG005610.1, TRIDC1BG043450.1, TRIDC6BG007960.1","TraesCS1A02G255700, TraesCS6A02G047100, TraesCS1B02G266400, TraesCS6B02G063300, TraesCS1D02G255000, TraesCS6D02G054300",0.9473684210526316,0.5333333333333333,0.65,1.45748987854251,1.7763157894736843,1.21875
N1.HOG0009236,OG0003819,n2,,,,TraesCS3A02G416500,TraesCS3B02G451500,TraesCS3D02G412100,HORVU.MOREX.r2.3HG0257740.1,,"TraesCS3A02G416500, TraesCS3B02G451500, TraesCS3D02G412100",0.9473684210526316,,,,,
N1.HOG0009245,OG0003824,n7,,,TRIDC6BG069140.1,TraesCS6A02G398600,TraesCS6B02G438800,TraesCS6D02G382800,HORVU.MOREX.r2.6HG0523400.1,TRIDC6BG069140.1,"TraesCS6A02G398600, TraesCS6B02G438800, TraesCS6D02G382800",0.7894736842105263,0.4,,,1.9736842105263157,
N1.HOG0009247,OG0003825,n7,,,TRIDC6BG025150.1,TraesCS6A02G140200,TraesCS6B02G168700,TraesCS6D02G128800,HORVU.MOREX.r2.6HG0469900.1,TRIDC6BG025150.1,"TraesCS6A02G140200, TraesCS6B02G168700, TraesCS6D02G128800",0.9473684210526316,,0.9,1.0526315789473684,,
N1.HOG0009256,OG0003830,n7,,TRIDC2AG010300.1,TRIDC0UG025250.1,,TraesCS2B02G105800,TraesCS2D02G088000,HORVU.MOREX.r2.2HG0089350.1,"TRIDC2AG010300.1, TRIDC0UG025250.1","TraesCS2B02G105800, TraesCS2D02G088000",0.8947368421052632,0.9333333333333333,0.125,7.157894736842105,0.9586466165413534,0.13392857142857142
N1.HOG0009258,OG0003831,n7,,TRIDC5AG038170.1,,TraesCS5A02G242100,TraesCS5B02G240400,TraesCS5D02G248900,HORVU.MOREX.r2.5HG0403400.1,TRIDC5AG038170.1,"TraesCS5A02G242100, TraesCS5B02G240400, TraesCS5D02G248900",0.9473684210526316,0.9333333333333333,,,1.0150375939849625,
N1.HOG0009300,OG0003856,n7,,TRIDC7AG047410.1,,TraesCS7A02G332900,TraesCS7B02G244600,TraesCS7D02G340700,HORVU.MOREX.r2.7HG0590180.1,TRIDC7AG047410.1,"TraesCS7A02G332900, TraesCS7B02G244600, TraesCS7D02G340700",0.26315789473684215,0.8,,,0.32894736842105265,
N1.HOG0009317,OG0003865,n7,,,,,TraesCS5B02G519900,TraesCS5D02G519200,HORVU.MOREX.r2.5HG0441640.1,,"TraesCS5B02G519900, TraesCS5D02G519200",0.9473684210526316,0.9333333333333333,,,1.0150375939849625,
N1.HOG0009318,OG0003865,n9,,,,,TraesCS1B02G373200,TraesCS5D02G521700,HORVU.MOREX.r2.1HG0066460.1,,"TraesCS1B02G373200, TraesCS5D02G521700",0.9473684210526316,0.6666666666666667,,,1.4210526315789473,
N1.HOG0009328,OG0003871,n0,,TRIDC5AG002550.1,"TRIDC5BG002460.1, TRIDC5BG002420.1",TraesCS5A02G016600,"TraesCS5B02G014800, TraesCS5B02G014900, TraesCS5B02G014700",TraesCS5D02G024200,"HORVU.MOREX.r2.5HG0351650.1, HORVU.MOREX.r2.5HG0351670.1, HORVU.MOREX.r2.5HG0351680.1","TRIDC5AG002550.1, TRIDC5BG002460.1, TRIDC5BG002420.1","TraesCS5A02G016600, TraesCS5B02G014800, TraesCS5B02G014900, TraesCS5B02G014700, TraesCS5D02G024200",0.9473684210526316,0.5666666666666667,0.43333333333333335,2.1862348178137654,1.6718266253869971,0.7647058823529412
N1.HOG0009329,OG0003872,n0,,"TRIDC7AG078320.1, TRIDC1AG002140.1","TRIDC0UG018410.1, TRIDC0UG018400.1, TRIDC0UG028720.1",TraesCS7A02G566100,"TraesCS7B02G490600, TraesCS6B02G012900, TraesCS1B02G025800","TraesCSU02G100500, TraesCS1D02G021800",HORVU.MOREX.r2.1HG0001480.1,"TRIDC7AG078320.1, TRIDC1AG002140.1, TRIDC0UG018410.1, TRIDC0UG018400.1, TRIDC0UG028720.1","TraesCS7A02G566100, TraesCS7B02G490600, TraesCS6B02G012900, TraesCS1B02G025800, TraesCSU02G100500, TraesCS1D02G021800",0.8421052631578947,0.7,0.72,1.1695906432748537,1.2030075187969924,1.0285714285714287
N1.HOG0009335,OG0003877,n0,,"TRIDC1AG065340.1, TRIDC1AG065120.1, TRIDC1AG065310.1, TRIDC2AG008040.1","TRIDC1BG074620.1, TRIDC1BG074600.1, TRIDC1BG074590.1, TRIDC2BG009700.1, TRIDC2BG009680.1, TRIDC2BG009600.1",,TraesCS2B02G086600,,HORVU.MOREX.r2.3HG0209730.1,"TRIDC1AG065340.1, TRIDC1AG065120.1, TRIDC1AG065310.1, TRIDC2AG008040.1, TRIDC1BG074620.1, TRIDC1BG074600.1, TRIDC1BG074590.1, TRIDC2BG009700.1, TRIDC2BG009680.1, TRIDC2BG009600.1",TraesCS2B02G086600,0.9473684210526316,0.19999999999999996,0.925,1.0241820768136558,4.736842105263159,4.625000000000001
N1.HOG0009338,OG0003880,n1,,"TRIDC1AG055990.1, TRIDC1AG056020.1",TRIDC1BG064460.1,,TraesCS1B02G403400,TraesCS1D02G388700,HORVU.MOREX.r2.2HG0084330.1,"TRIDC1AG055990.1, TRIDC1AG056020.1, TRIDC1BG064460.1","TraesCS1B02G403400, TraesCS1D02G388700",0.42105263157894735,0.4666666666666667,0.5833333333333333,0.7218045112781956,0.9022556390977443,1.2499999999999998
N1.HOG0009339,OG0003880,n6,,,"TRIDC1BG064450.1, TRIDC1BG064470.1",,"TraesCS1B02G403500, TraesCS1B02G403300",TraesCS1D02G388800,HORVU.MOREX.r2.1HG0069810.1,"TRIDC1BG064450.1, TRIDC1BG064470.1","TraesCS1B02G403500, TraesCS1B02G403300, TraesCS1D02G388800",0.6842105263157895,,0.55,1.2440191387559807,,
N1.HOG0009340,OG0003881,n0,,"TRIDC7AG035780.1, TRIDC1AG057410.1, TRIDC7AG067350.1",TRIDC6BG071210.1,TraesCS3A02G457300,"TraesCS6B02G456100, TraesCS1B02G047200",TraesCS5D02G344000,"HORVU.MOREX.r2.5HG0413760.1, HORVU.MOREX.r2.2HG0166400.1, HORVU.MOREX.r2.3HG0211150.1, HORVU.MOREX.r2.5HG0435430.1","TRIDC7AG035780.1, TRIDC1AG057410.1, TRIDC7AG067350.1, TRIDC6BG071210.1","TraesCS3A02G457300, TraesCS6B02G456100, TraesCS1B02G047200, TraesCS5D02G344000",0.8947368421052632,0.2666666666666667,0.7,1.2781954887218046,3.3552631578947363,2.624999999999999
N1.HOG0009347,OG0003886,n0,,TRIDC2AG018630.1,,TraesCS2A02G148400,,"TraesCS2D02G153200, TraesCS2D02G153400, TraesCS2D02G153500, TraesCSU02G015100, TraesCS2D02G153300","HORVU.MOREX.r2.2HG0099260.1, HORVU.MOREX.r2.2HG0099270.1, HORVU.MOREX.r2.2HG0099280.1, HORVU.MOREX.r2.2HG0099350.1, HORVU.MOREX.r2.2HG0099290.1",TRIDC2AG018630.1,"TraesCS2A02G148400, TraesCS2D02G153200, TraesCS2D02G153400, TraesCS2D02G153500, TraesCSU02G015100, TraesCS2D02G153300",0.8947368421052632,0.4666666666666667,,,1.9172932330827068,
N1.HOG0009352,OG0003889,n5,,"TRIDC2AG017110.1, TRIDC2AG017080.1",TRIDC2BG020650.1,,"TraesCS2B02G161600, TraesCS2B02G160900",,"HORVU.MOREX.r2.2HG0097300.1, HORVU.MOREX.r2.6HG0525210.1","TRIDC2AG017110.1, TRIDC2AG017080.1, TRIDC2BG020650.1","TraesCS2B02G161600, TraesCS2B02G160900",0.4736842105263158,,0.75,0.6315789473684211,,
N1.HOG0009361,OG0003893,n5,,,,,,TraesCS2D02G548100,HORVU.MOREX.r2.2HG0176190.1,,TraesCS2D02G548100,0.8421052631578947,,,,,
N1.HOG0009362,OG0003893,n6,,TRIDC3AG069230.1,"TRIDC3BG078530.1, TRIDC7BG017480.1",,TraesCS7B02G120500,TraesCS3D02G488300,HORVU.MOREX.r2.3HG0267360.1,"TRIDC3AG069230.1, TRIDC3BG078530.1, TRIDC7BG017480.1","TraesCS7B02G120500, TraesCS3D02G488300",0.631578947368421,0.19999999999999996,,,3.1578947368421058,
N1.HOG0009369,OG0003899,n5,,"TRIDC3AG073850.1, TRIDC3AG073960.1",TRIDC0UG025470.1,"TraesCS3A02G522200, TraesCS3A02G522600",,TraesCS3D02G528900,HORVU.MOREX.r2.6HG0451160.1,"TRIDC3AG073850.1, TRIDC3AG073960.1, TRIDC0UG025470.1","TraesCS3A02G522200, TraesCS3A02G522600, TraesCS3D02G528900",0.21052631578947367,0.4666666666666667,0.2833333333333333,0.7430340557275542,0.45112781954887216,0.6071428571428571
N1.HOG0009374,OG0003903,n1,,,,,TraesCS5B02G547700,TraesCS5D02G534900,HORVU.MOREX.r2.5HG0443780.1,,"TraesCS5B02G547700, TraesCS5D02G534900",0.8947368421052632,0.8,,,1.118421052631579,
N1.HOG0009379,OG0003906,n0,,"TRIDC7AG000710.1, TRIDC4AG071880.1",,"TraesCS7A02G008300, TraesCS7A02G005700, TraesCS7A02G004200, TraesCS4A02G486600, TraesCS4A02G493600, TraesCS4A02G490300",,"TraesCS7D02G008000, TraesCS7D02G004700, TraesCS7D02G005500",HORVU.MOREX.r2.7HG0527580.1,"TRIDC7AG000710.1, TRIDC4AG071880.1","TraesCS7A02G008300, TraesCS7A02G005700, TraesCS7A02G004200, TraesCS4A02G486600, TraesCS4A02G493600, TraesCS4A02G490300, TraesCS7D02G008000, TraesCS7D02G004700, TraesCS7D02G005500",0.8421052631578947,0.4833333333333333,0.8,1.0526315789473684,1.7422867513611615,1.6551724137931036
N1.HOG0009384,OG0003910,n0,,"TRIDC5AG077220.1, TRIDC5AG068760.1","TRIDC0UG012810.1, TRIDC5BG074220.1","TraesCS5A02G547200, TraesCS5A02G482100","TraesCS4B02G380700, TraesCS5B02G495100","TraesCSU02G131200, TraesCS5D02G495700","HORVU.MOREX.r2.5HG0438130.1, HORVU.MOREX.r2.4HG0348900.1","TRIDC5AG077220.1, TRIDC5AG068760.1, TRIDC0UG012810.1, TRIDC5BG074220.1","TraesCS5A02G547200, TraesCS5A02G482100, TraesCS4B02G380700, TraesCS5B02G495100, TraesCSU02G131200, TraesCS5D02G495700",0.5789473684210527,0.8,0.95,0.6094182825484765,0.7236842105263158,1.1874999999999998
N1.HOG0009397,OG0003920,n1,,,,"TraesCS4A02G474400, TraesCS7A02G017900, TraesCS7A02G018000, TraesCS4A02G473800",,TraesCS7D02G015200,HORVU.MOREX.r2.7HG0528740.1,,"TraesCS4A02G474400, TraesCS7A02G017900, TraesCS7A02G018000, TraesCS4A02G473800, TraesCS7D02G015200",0.736842105263158,0.33333333333333337,,,2.2105263157894735,
N1.HOG0009399,OG0003921,n1,,TRIDC7AG024270.1,TRIDC7BG014950.1,TraesCS7A02G194700,TraesCS7B02G100300,TraesCS7D02G196300,HORVU.MOREX.r2.7HG0554020.1,"TRIDC7AG024270.1, TRIDC7BG014950.1","TraesCS7A02G194700, TraesCS7B02G100300, TraesCS7D02G196300",0.9473684210526316,,,,,
N1.HOG0009400,OG0003921,n6,,TRIDC7AG023550.1,TRIDC7BG013970.1,TraesCS7A02G189200,TraesCS7B02G094000,TraesCS7D02G189900,HORVU.MOREX.r2.4HG0347660.1,"TRIDC7AG023550.1, TRIDC7BG013970.1","TraesCS7A02G189200, TraesCS7B02G094000, TraesCS7D02G189900",0.9473684210526316,0.9333333333333333,,,1.0150375939849625,
N1.HOG0009406,OG0003926,n0,,TRIDC7AG073400.1,"TRIDC2BG090230.1, TRIDC2BG090250.1, TRIDC2BG090340.1, TRIDC2BG090450.1, TRIDC2BG089330.1, TRIDC7BG069700.1","TraesCS2A02G564900, TraesCS2A02G564300",TraesCS7B02G441600,TraesCS7D02G513200,HORVU.MOREX.r2.7HG0618880.1,"TRIDC7AG073400.1, TRIDC2BG090230.1, TRIDC2BG090250.1, TRIDC2BG090340.1, TRIDC2BG090450.1, TRIDC2BG089330.1, TRIDC7BG069700.1","TraesCS2A02G564900, TraesCS2A02G564300, TraesCS7B02G441600, TraesCS7D02G513200",0.5789473684210527,0.6888888888888889,0.20833333333333326,2.7789473684210537,0.8404074702886248,0.3024193548387096
N1.HOG0009416,OG0003932,n5,,,TRIDC7BG013600.1,"TraesCS4A02G024500, TraesCS7A02G515400, TraesCS7A02G387500","TraesCS6B02G357200, TraesCS5B02G444400",,HORVU.MOREX.r2.UnG0634840.1,TRIDC7BG013600.1,"TraesCS4A02G024500, TraesCS7A02G515400, TraesCS7A02G387500, TraesCS6B02G357200, TraesCS5B02G444400",0.631578947368421,0.5111111111111111,,,1.2356979405034325,
N1.HOG0009418,OG0003934,n0,,,TRIDC7BG058440.1,"TraesCS4A02G438800, TraesCS7A02G053300, TraesCS7A02G465400, TraesCS6A02G092600, TraesCS7A02G053200, TraesCS4A02G438900","TraesCS7B02G366100, TraesCS6B02G121200, TraesCS6B02G121300",TraesCS7D02G048500,HORVU.MOREX.r2.7HG0533460.1,TRIDC7BG058440.1,"TraesCS4A02G438800, TraesCS7A02G053300, TraesCS7A02G465400, TraesCS6A02G092600, TraesCS7A02G053200, TraesCS4A02G438900, TraesCS7B02G366100, TraesCS6B02G121200, TraesCS6B02G121300, TraesCS7D02G048500",0.9473684210526316,0.6777777777777778,,,1.3977566867989646,
N1.HOG0009424,OG0003939,n1,,,,TraesCS6A02G002200,TraesCS6B02G007100,,HORVU.MOREX.r2.6HG0448500.1,,"TraesCS6A02G002200, TraesCS6B02G007100",0.736842105263158,0.8666666666666667,,,0.8502024291497976,
N1.HOG0009425,OG0003939,n3,,,,TraesCS6A02G002100,,,"HORVU.MOREX.r2.6HG0448540.1, HORVU.MOREX.r2.6HG0448570.1, HORVU.MOREX.r2.6HG0448530.1, HORVU.MOREX.r2.6HG0448580.1, HORVU.MOREX.r2.6HG0448550.1, HORVU.MOREX.r2.6HG0448560.1, HORVU.MOREX.r2.6HG0448520.1, HORVU.MOREX.r2.UnG0633950.1",,TraesCS6A02G002100,0.33333333333333337,0.5333333333333333,,,0.6250000000000001,
N1.HOG0009427,OG0003941,n0,,,,"TraesCS4A02G484000, TraesCS5A02G413900","TraesCS2B02G552500, TraesCS3B02G001000, TraesCS7B02G407000, TraesCS5B02G417000","TraesCS2D02G019800, TraesCS7D02G487900, TraesCS5D02G422600, TraesCS5D02G422300","HORVU.MOREX.r2.2HG0173660.1, HORVU.MOREX.r2.6HG0454550.1",,"TraesCS4A02G484000, TraesCS5A02G413900, TraesCS2B02G552500, TraesCS3B02G001000, TraesCS7B02G407000, TraesCS5B02G417000, TraesCS2D02G019800, TraesCS7D02G487900, TraesCS5D02G422600, TraesCS5D02G422300",0.6578947368421053,0.33333333333333337,,,1.9736842105263157,
N1.HOG0009428,OG0003942,n0,,,,"TraesCS1A02G055700, TraesCS1A02G067100, TraesCS1A02G054600, TraesCS1A02G057500","TraesCS1B02G075400, TraesCS1B02G074900, TraesCS1B02G075100, TraesCS1B02G074800","TraesCS1D02G069200, TraesCS1D02G055400, TraesCS1D02G056300",HORVU.MOREX.r2.1HG0009060.1,,"TraesCS1A02G055700, TraesCS1A02G067100, TraesCS1A02G054600, TraesCS1A02G057500, TraesCS1B02G075400, TraesCS1B02G074900, TraesCS1B02G075100, TraesCS1B02G074800, TraesCS1D02G069200, TraesCS1D02G055400, TraesCS1D02G056300",0.5789473684210527,0.6074074074074074,,,0.9531450577663672,
N1.HOG0009431,OG0003944,n4,,,,TraesCS1A02G081700,TraesCS1B02G099500,,HORVU.MOREX.r2.1HG0014100.1,,"TraesCS1A02G081700, TraesCS1B02G099500",0.8421052631578947,,,,,
N1.HOG0009433,OG0003945,n0,,,,"TraesCS2A02G020600, TraesCS2A02G086700, TraesCS2A02G021600, TraesCS2A02G051900, TraesCS2A02G021300","TraesCS2B02G029500, TraesCS2B02G029900","TraesCS2D02G084000, TraesCS2D02G051200, TraesCS2D02G022000, TraesCS2D02G021800",HORVU.MOREX.r2.2HG0080950.1,,"TraesCS2A02G020600, TraesCS2A02G086700, TraesCS2A02G021600, TraesCS2A02G051900, TraesCS2A02G021300, TraesCS2B02G029500, TraesCS2B02G029900, TraesCS2D02G084000, TraesCS2D02G051200, TraesCS2D02G022000, TraesCS2D02G021800",0.9473684210526316,0.6533333333333333,,,1.4500537056928036,
N1.HOG0009435,OG0003947,n2,,,,,TraesCS1B02G013600,TraesCS1D02G007500,HORVU.MOREX.r2.1HG0001060.1,,"TraesCS1B02G013600, TraesCS1D02G007500",0.8947368421052632,0.6,,,1.4912280701754386,
N1.HOG0009436,OG0003947,n4,,,,,"TraesCS1B02G014700, TraesCS1B02G013100","TraesCS1D02G007200, TraesCS1D02G008700, TraesCSU02G195900, TraesCSU02G196000","HORVU.MOREX.r2.1HG0004450.1, HORVU.MOREX.r2.1HG0000990.1",,"TraesCS1B02G014700, TraesCS1B02G013100, TraesCS1D02G007200, TraesCS1D02G008700, TraesCSU02G195900, TraesCSU02G196000",0.9473684210526316,0.1333333333333333,,,7.105263157894739,
N1.HOG0009439,OG0003949,n0,,,,"TraesCS2A02G265900, TraesCS2A02G265000, TraesCS2A02G265800","TraesCS2B02G277000, TraesCS2B02G276200","TraesCS2D02G257900, TraesCS2D02G258900, TraesCS2D02G258800","HORVU.MOREX.r2.2HG0127510.1, HORVU.MOREX.r2.2HG0127860.1, HORVU.MOREX.r2.2HG0127470.1, HORVU.MOREX.r2.2HG0127490.1",,"TraesCS2A02G265900, TraesCS2A02G265000, TraesCS2A02G265800, TraesCS2B02G277000, TraesCS2B02G276200, TraesCS2D02G257900, TraesCS2D02G258900, TraesCS2D02G258800",0.7894736842105263,0.6,,,1.3157894736842106,
N1.HOG0009441,OG0003951,n0,,,,,,,"HORVU.MOREX.r2.2HG0112340.1, HORVU.MOREX.r2.2HG0112290.1, HORVU.MOREX.r2.5HG0395230.1, HORVU.MOREX.r2.1HG0014400.1, HORVU.MOREX.r2.UnG0632800.1, HORVU.MOREX.r2.UnG0634440.1, HORVU.MOREX.r2.UnG0635330.1, HORVU.MOREX.r2.2HG0136870.1, HORVU.MOREX.r2.2HG0127770.1, HORVU.MOREX.r2.UnG0635210.1, HORVU.MOREX.r2.2HG0106770.1, HORVU.MOREX.r2.UnG0632810.1",,,0.7719298245614035,,,,,
N1.HOG0009442,OG0003952,n0,,,,,,,"HORVU.MOREX.r2.1HG0073190.1, HORVU.MOREX.r2.2HG0150480.1, HORVU.MOREX.r2.2HG0097890.1, HORVU.MOREX.r2.5HG0422840.1, HORVU.MOREX.r2.6HG0512650.1, HORVU.MOREX.r2.3HG0239370.1, HORVU.MOREX.r2.6HG0459840.1, HORVU.MOREX.r2.2HG0101240.1, HORVU.MOREX.r2.6HG0501050.1, HORVU.MOREX.r2.5HG0434500.1, HORVU.MOREX.r2.3HG0268730.1, HORVU.MOREX.r2.2HG0148390.1",,,0.736842105263158,,,,,
N1.HOG0009450,OG0003957,n0,,,,,,,HORVU.MOREX.r2.6HG0474160.1,,,0.8421052631578947,,,,,
N1.HOG0009460,OG0003965,n1,,,,,,,HORVU.MOREX.r2.2HG0148560.1,,,0.8421052631578947,,,,,
N1.HOG0009461,OG0003965,n5,,,,,,TraesCS5D02G059200,HORVU.MOREX.r2.2HG0145920.1,,TraesCS5D02G059200,0.9473684210526316,0.7333333333333334,,,1.291866028708134,
N1.HOG0009465,OG0003968,n2,,,TRIDC5BG045710.1,,TraesCS5B02G277100,TraesCS5D02G284700,HORVU.MOREX.r2.5HG0408230.1,TRIDC5BG045710.1,"TraesCS5B02G277100, TraesCS5D02G284700",0.736842105263158,0.6666666666666667,0.95,0.7756232686980611,1.1052631578947367,1.4249999999999998
N1.HOG0009467,OG0003969,n0,,,TRIDC7BG074230.1,TraesCS7A02G553400,TraesCS7B02G485200,"TraesCS7D02G540100, TraesCS7D02G539900","HORVU.MOREX.r2.7HG0620630.1, HORVU.MOREX.r2.7HG0623010.1",TRIDC7BG074230.1,"TraesCS7A02G553400, TraesCS7B02G485200, TraesCS7D02G540100, TraesCS7D02G539900",0.7105263157894737,0.4888888888888888,0.9,0.7894736842105263,1.453349282296651,1.8409090909090913
N1.HOG0009469,OG0003971,n7,,,TRIDC7BG071930.1,,TraesCS7B02G462300,,"HORVU.MOREX.r2.7HG0620520.1, HORVU.MOREX.r2.7HG0620510.1",TRIDC7BG071930.1,TraesCS7B02G462300,0.8157894736842105,0.6,0.55,1.4832535885167462,1.3596491228070176,0.9166666666666667
N1.HOG0009470,OG0003972,n0,,TRIDC2AG020720.1,"TRIDC2BG024640.1, TRIDC2BG024630.1",TraesCS2A02G163900,"TraesCS2B02G189800, TraesCS2B02G189700","TraesCS2D02G170900, TraesCS2D02G170800",HORVU.MOREX.r2.2HG0102160.1,"TRIDC2AG020720.1, TRIDC2BG024640.1, TRIDC2BG024630.1","TraesCS2A02G163900, TraesCS2B02G189800, TraesCS2B02G189700, TraesCS2D02G170900, TraesCS2D02G170800",0.9473684210526316,0.5333333333333333,,,1.7763157894736843,
